Titre de tracé : 20011420;;;;;
#;Date;Heure; GMT+02:00;Moy. : Température; °C (LGR S/N: 20011420)
2888;03/06/2021;22:00:00;7.882;;
2889;03/07/2021;00:00:00;7.079;;
2890;03/07/2021;02:00:00;6.775;;
2891;03/07/2021;04:00:00;6.573;;
2892;03/07/2021;06:00:00;6.370;;
2893;03/07/2021;08:00:00;6.166;;
2894;03/07/2021;10:00:00;6.268;;
2895;03/07/2021;12:00:00;7.782;;
2896;03/07/2021;14:00:00;10.553;;
2897;03/07/2021;16:00:00;10.259;;
2898;03/07/2021;18:00:00;9.571;;
2899;03/07/2021;20:00:00;8.581;;
2900;03/07/2021;22:00:00;7.983;;
2901;03/08/2021;00:00:00;7.682;;
2902;03/08/2021;02:00:00;7.381;;
2903;03/08/2021;04:00:00;7.179;;
2904;03/08/2021;06:00:00;6.877;;
2905;03/08/2021;08:00:00;6.674;;
2906;03/08/2021;10:00:00;6.674;;
2907;03/08/2021;12:00:00;8.680;;
2908;03/08/2021;14:00:00;12.110;;
2909;03/08/2021;16:00:00;12.401;;
2910;03/08/2021;18:00:00;10.357;;
2911;03/08/2021;20:00:00;8.978;;
2912;03/08/2021;22:00:00;8.082;;
2913;03/09/2021;00:00:00;7.381;;
2914;03/09/2021;02:00:00;7.079;;
2915;03/09/2021;04:00:00;6.877;;
2916;03/09/2021;06:00:00;6.674;;
2917;03/09/2021;08:00:00;6.471;;
2918;03/09/2021;10:00:00;6.268;;
2919;03/09/2021;12:00:00;8.082;;
2920;03/09/2021;14:00:00;11.236;;
2921;03/09/2021;16:00:00;10.553;;
2922;03/09/2021;18:00:00;8.978;;
2923;03/09/2021;20:00:00;7.782;;
2924;03/09/2021;22:00:00;6.674;;
2925;03/10/2021;00:00:00;5.860;;
2926;03/10/2021;02:00:00;5.037;;
2927;03/10/2021;04:00:00;4.311;;
2928;03/10/2021;06:00:00;3.788;;
2929;03/10/2021;08:00:00;3.261;;
2930;03/10/2021;10:00:00;3.155;;
2931;03/10/2021;12:00:00;5.655;;
2932;03/10/2021;14:00:00;9.176;;
2933;03/10/2021;16:00:00;11.041;;
2934;03/10/2021;18:00:00;8.282;;
2935;03/10/2021;20:00:00;6.877;;
2936;03/10/2021;22:00:00;5.757;;
2937;03/11/2021;00:00:00;5.037;;
2938;03/11/2021;02:00:00;4.623;;
2939;03/11/2021;04:00:00;4.727;;
2940;03/11/2021;06:00:00;4.831;;
2941;03/11/2021;08:00:00;4.934;;
2942;03/11/2021;10:00:00;5.141;;
2943;03/11/2021;12:00:00;6.877;;
2944;03/11/2021;14:00:00;9.965;;
2945;03/11/2021;16:00:00;10.944;;
2946;03/11/2021;18:00:00;10.553;;
2947;03/11/2021;20:00:00;9.472;;
2948;03/11/2021;22:00:00;8.680;;
2949;03/12/2021;00:00:00;8.182;;
2950;03/12/2021;02:00:00;7.782;;
2951;03/12/2021;04:00:00;7.079;;
2952;03/12/2021;06:00:00;6.268;;
2953;03/12/2021;08:00:00;5.552;;
2954;03/12/2021;10:00:00;5.860;;
2955;03/12/2021;12:00:00;7.179;;
2956;03/12/2021;14:00:00;8.581;;
2957;03/12/2021;16:00:00;8.581;;
2958;03/12/2021;18:00:00;7.682;;
2959;03/12/2021;20:00:00;6.573;;
2960;03/12/2021;22:00:00;5.655;;
2961;03/13/2021;00:00:00;4.934;;
2962;03/13/2021;02:00:00;4.415;;
2963;03/13/2021;04:00:00;3.893;;
2964;03/13/2021;06:00:00;3.472;;
2965;03/13/2021;08:00:00;3.049;;
2966;03/13/2021;10:00:00;2.837;;
2967;03/13/2021;12:00:00;5.860;;
2968;03/13/2021;14:00:00;8.978;;
2969;03/13/2021;16:00:00;10.161;;
2970;03/13/2021;18:00:00;9.077;;
2971;03/13/2021;20:00:00;7.983;;
2972;03/13/2021;22:00:00;7.179;;
2973;03/14/2021;00:00:00;6.573;;
2974;03/14/2021;02:00:00;6.166;;
2975;03/14/2021;04:00:00;5.655;;
2976;03/14/2021;06:00:00;4.934;;
2977;03/14/2021;08:00:00;4.311;;
2978;03/14/2021;10:00:00;4.311;;
2979;03/14/2021;12:00:00;5.552;;
2980;03/14/2021;14:00:00;6.471;;
2981;03/14/2021;16:00:00;5.757;;
2982;03/14/2021;18:00:00;5.037;;
2983;03/14/2021;20:00:00;4.207;;
2984;03/14/2021;22:00:00;3.998;;
2985;03/15/2021;00:00:00;3.683;;
2986;03/15/2021;02:00:00;3.683;;
2987;03/15/2021;04:00:00;3.472;;
2988;03/15/2021;06:00:00;3.367;;
2989;03/15/2021;08:00:00;3.367;;
2990;03/15/2021;10:00:00;3.367;;
2991;03/15/2021;12:00:00;3.261;;
2992;03/15/2021;14:00:00;3.155;;
2993;03/15/2021;16:00:00;3.049;;
2994;03/15/2021;18:00:00;2.943;;
2995;03/15/2021;20:00:00;2.837;;
2996;03/15/2021;22:00:00;2.837;;
2997;03/16/2021;00:00:00;2.730;;
2998;03/16/2021;02:00:00;2.624;;
2999;03/16/2021;04:00:00;2.624;;
3000;03/16/2021;06:00:00;2.517;;
3001;03/16/2021;08:00:00;2.410;;
3002;03/16/2021;10:00:00;2.303;;
3003;03/16/2021;12:00:00;2.730;;
3004;03/16/2021;14:00:00;4.519;;
3005;03/16/2021;16:00:00;5.141;;
3006;03/16/2021;18:00:00;3.683;;
3007;03/16/2021;20:00:00;3.155;;
3008;03/16/2021;22:00:00;2.730;;
3009;03/17/2021;00:00:00;2.624;;
3010;03/17/2021;02:00:00;2.410;;
3011;03/17/2021;04:00:00;2.195;;
3012;03/17/2021;06:00:00;2.195;;
3013;03/17/2021;08:00:00;2.195;;
3014;03/17/2021;10:00:00;2.195;;
3015;03/17/2021;12:00:00;2.837;;
3016;03/17/2021;14:00:00;4.207;;
3017;03/17/2021;16:00:00;4.727;;
3018;03/17/2021;18:00:00;4.415;;
3019;03/17/2021;20:00:00;3.893;;
3020;03/17/2021;22:00:00;3.261;;
3021;03/18/2021;00:00:00;2.517;;
3022;03/18/2021;02:00:00;1.872;;
3023;03/18/2021;04:00:00;1.439;;
3024;03/18/2021;06:00:00;1.112;;
3025;03/18/2021;08:00:00;0.893;;
3026;03/18/2021;10:00:00;0.784;;
3027;03/18/2021;12:00:00;3.049;;
3028;03/18/2021;14:00:00;7.481;;
3029;03/18/2021;16:00:00;7.983;;
3030;03/18/2021;18:00:00;5.860;;
3031;03/18/2021;20:00:00;4.727;;
3032;03/18/2021;22:00:00;3.788;;
3033;03/19/2021;00:00:00;3.261;;
3034;03/19/2021;02:00:00;2.837;;
3035;03/19/2021;04:00:00;2.517;;
3036;03/19/2021;06:00:00;2.303;;
3037;03/19/2021;08:00:00;2.088;;
3038;03/19/2021;10:00:00;2.088;;
3039;03/19/2021;12:00:00;4.519;;
3040;03/19/2021;14:00:00;7.882;;
3041;03/19/2021;16:00:00;8.581;;
3042;03/19/2021;18:00:00;6.775;;
3043;03/19/2021;20:00:00;5.450;;
3044;03/19/2021;22:00:00;4.623;;
3045;03/20/2021;00:00:00;3.683;;
3046;03/20/2021;02:00:00;3.049;;
3047;03/20/2021;04:00:00;2.517;;
3048;03/20/2021;06:00:00;1.980;;
3049;03/20/2021;08:00:00;1.764;;
3050;03/20/2021;10:00:00;1.764;;
3051;03/20/2021;12:00:00;4.415;;
3052;03/20/2021;14:00:00;7.481;;
3053;03/20/2021;16:00:00;7.582;;
3054;03/20/2021;18:00:00;5.655;;
3055;03/20/2021;20:00:00;4.519;;
3056;03/20/2021;22:00:00;3.472;;
3057;03/21/2021;00:00:00;2.730;;
3058;03/21/2021;02:00:00;2.088;;
3059;03/21/2021;04:00:00;1.656;;
3060;03/21/2021;06:00:00;1.330;;
3061;03/21/2021;08:00:00;1.003;;
3062;03/21/2021;10:00:00;1.003;;
3063;03/21/2021;12:00:00;3.683;;
3064;03/21/2021;14:00:00;7.079;;
3065;03/21/2021;16:00:00;8.481;;
3066;03/21/2021;18:00:00;6.775;;
3067;03/21/2021;20:00:00;5.552;;
3068;03/21/2021;22:00:00;4.415;;
3069;03/22/2021;00:00:00;3.472;;
3070;03/22/2021;02:00:00;2.730;;
3071;03/22/2021;04:00:00;2.303;;
3072;03/22/2021;06:00:00;1.872;;
3073;03/22/2021;08:00:00;1.548;;
3074;03/22/2021;10:00:00;1.656;;
3075;03/22/2021;12:00:00;4.207;;
3076;03/22/2021;14:00:00;7.179;;
3077;03/22/2021;16:00:00;9.571;;
3078;03/22/2021;18:00:00;6.978;;
3079;03/22/2021;20:00:00;5.655;;
3080;03/22/2021;22:00:00;4.519;;
3081;03/23/2021;00:00:00;3.683;;
3082;03/23/2021;02:00:00;2.943;;
3083;03/23/2021;04:00:00;2.410;;
3084;03/23/2021;06:00:00;2.088;;
3085;03/23/2021;08:00:00;2.195;;
3086;03/23/2021;10:00:00;2.624;;
3087;03/23/2021;12:00:00;5.450;;
3088;03/23/2021;14:00:00;9.472;;
3089;03/23/2021;16:00:00;11.334;;
3090;03/23/2021;18:00:00;8.382;;
3091;03/23/2021;20:00:00;6.674;;
3092;03/23/2021;22:00:00;5.552;;
3093;03/24/2021;00:00:00;4.623;;
3094;03/24/2021;02:00:00;3.998;;
3095;03/24/2021;04:00:00;3.367;;
3096;03/24/2021;06:00:00;2.837;;
3097;03/24/2021;08:00:00;2.410;;
3098;03/24/2021;10:00:00;2.303;;
3099;03/24/2021;12:00:00;6.064;;
3100;03/24/2021;14:00:00;10.357;;
3101;03/24/2021;16:00:00;12.497;;
3102;03/24/2021;18:00:00;9.373;;
3103;03/24/2021;20:00:00;7.582;;
3104;03/24/2021;22:00:00;6.370;;
3105;03/25/2021;00:00:00;5.450;;
3106;03/25/2021;02:00:00;4.727;;
3107;03/25/2021;04:00:00;4.102;;
3108;03/25/2021;06:00:00;3.578;;
3109;03/25/2021;08:00:00;3.155;;
3110;03/25/2021;10:00:00;3.155;;
3111;03/25/2021;12:00:00;6.978;;
3112;03/25/2021;14:00:00;11.041;;
3113;03/25/2021;16:00:00;13.173;;
3114;03/25/2021;18:00:00;10.063;;
3115;03/25/2021;20:00:00;8.382;;
3116;03/25/2021;22:00:00;7.179;;
3117;03/26/2021;00:00:00;6.166;;
3118;03/26/2021;02:00:00;5.347;;
3119;03/26/2021;04:00:00;4.727;;
3120;03/26/2021;06:00:00;4.102;;
3121;03/26/2021;08:00:00;3.578;;
3122;03/26/2021;10:00:00;3.788;;
3123;03/26/2021;12:00:00;7.481;;
3124;03/26/2021;14:00:00;11.625;;
3125;03/26/2021;16:00:00;12.594;;
3126;03/26/2021;18:00:00;11.431;;
3127;03/26/2021;20:00:00;10.455;;
3128;03/26/2021;22:00:00;9.077;;
3129;03/27/2021;00:00:00;8.082;;
3130;03/27/2021;02:00:00;7.280;;
3131;03/27/2021;04:00:00;7.079;;
3132;03/27/2021;06:00:00;6.978;;
3133;03/27/2021;08:00:00;6.775;;
3134;03/27/2021;10:00:00;7.179;;
3135;03/27/2021;12:00:00;7.983;;
3136;03/27/2021;14:00:00;11.139;;
3137;03/27/2021;16:00:00;12.787;;
3138;03/27/2021;18:00:00;10.455;;
3139;03/27/2021;20:00:00;9.176;;
3140;03/27/2021;22:00:00;7.983;;
3141;03/28/2021;00:00:00;7.280;;
3142;03/28/2021;02:00:00;6.471;;
3143;03/28/2021;04:00:00;5.757;;
3144;03/28/2021;06:00:00;5.141;;
3145;03/28/2021;08:00:00;4.623;;
3146;03/28/2021;10:00:00;4.415;;
3147;03/28/2021;12:00:00;8.282;;
3148;03/28/2021;14:00:00;12.401;;
3149;03/28/2021;16:00:00;14.517;;
3150;03/28/2021;18:00:00;11.431;;
3151;03/28/2021;20:00:00;9.669;;
3152;03/28/2021;22:00:00;8.382;;
3153;03/29/2021;00:00:00;7.381;;
3154;03/29/2021;02:00:00;6.674;;
3155;03/29/2021;04:00:00;6.064;;
3156;03/29/2021;06:00:00;5.450;;
3157;03/29/2021;08:00:00;4.934;;
3158;03/29/2021;10:00:00;4.934;;
3159;03/29/2021;12:00:00;9.176;;
3160;03/29/2021;14:00:00;13.558;;
3161;03/29/2021;16:00:00;15.760;;
3162;03/29/2021;18:00:00;12.594;;
3163;03/29/2021;20:00:00;10.748;;
3164;03/29/2021;22:00:00;9.472;;
3165;03/30/2021;00:00:00;8.481;;
3166;03/30/2021;02:00:00;7.782;;
3167;03/30/2021;04:00:00;7.079;;
3168;03/30/2021;06:00:00;6.573;;
3169;03/30/2021;08:00:00;6.064;;
3170;03/30/2021;10:00:00;6.064;;
3171;03/30/2021;12:00:00;10.455;;
3172;03/30/2021;14:00:00;14.900;;
3173;03/30/2021;16:00:00;16.999;;
3174;03/30/2021;18:00:00;13.750;;
3175;03/30/2021;20:00:00;11.916;;
3176;03/30/2021;22:00:00;10.553;;
3177;03/31/2021;00:00:00;9.669;;
3178;03/31/2021;02:00:00;8.879;;
3179;03/31/2021;04:00:00;8.282;;
3180;03/31/2021;06:00:00;7.682;;
3181;03/31/2021;08:00:00;7.179;;
3182;03/31/2021;10:00:00;7.179;;
3183;03/31/2021;12:00:00;11.431;;
3184;03/31/2021;14:00:00;15.855;;
3185;03/31/2021;16:00:00;18.045;;
3186;03/31/2021;18:00:00;15.378;;
3187;03/31/2021;20:00:00;13.750;;
3188;03/31/2021;22:00:00;12.110;;
3189;04/01/2021;00:00:00;10.944;;
3190;04/01/2021;02:00:00;10.161;;
3191;04/01/2021;04:00:00;9.373;;
3192;04/01/2021;06:00:00;8.779;;
3193;04/01/2021;08:00:00;8.182;;
3194;04/01/2021;10:00:00;8.182;;
3195;04/01/2021;12:00:00;12.401;;
3196;04/01/2021;14:00:00;16.618;;
3197;04/01/2021;16:00:00;18.806;;
3198;04/01/2021;18:00:00;15.664;;
3199;04/01/2021;20:00:00;13.750;;
3200;04/01/2021;22:00:00;12.304;;
3201;04/02/2021;00:00:00;11.334;;
3202;04/02/2021;02:00:00;10.455;;
3203;04/02/2021;04:00:00;9.768;;
3204;04/02/2021;06:00:00;9.176;;
3205;04/02/2021;08:00:00;8.680;;
3206;04/02/2021;10:00:00;8.680;;
3207;04/02/2021;12:00:00;12.883;;
3208;04/02/2021;14:00:00;16.903;;
3209;04/02/2021;16:00:00;18.426;;
3210;04/02/2021;18:00:00;15.951;;
3211;04/02/2021;20:00:00;14.613;;
3212;04/02/2021;22:00:00;13.076;;
3213;04/03/2021;00:00:00;11.916;;
3214;04/03/2021;02:00:00;11.041;;
3215;04/03/2021;04:00:00;10.259;;
3216;04/03/2021;06:00:00;9.472;;
3217;04/03/2021;08:00:00;8.879;;
3218;04/03/2021;10:00:00;8.680;;
3219;04/03/2021;12:00:00;12.207;;
3220;04/03/2021;14:00:00;15.378;;
3221;04/03/2021;16:00:00;16.427;;
3222;04/03/2021;18:00:00;13.654;;
3223;04/03/2021;20:00:00;12.304;;
3224;04/03/2021;22:00:00;11.041;;
3225;04/04/2021;00:00:00;10.063;;
3226;04/04/2021;02:00:00;9.176;;
3227;04/04/2021;04:00:00;8.481;;
3228;04/04/2021;06:00:00;8.182;;
3229;04/04/2021;08:00:00;7.983;;
3230;04/04/2021;10:00:00;8.182;;
3231;04/04/2021;12:00:00;11.528;;
3232;04/04/2021;14:00:00;14.709;;
3233;04/04/2021;16:00:00;16.523;;
3234;04/04/2021;18:00:00;13.846;;
3235;04/04/2021;20:00:00;12.497;;
3236;04/04/2021;22:00:00;11.236;;
3237;04/05/2021;00:00:00;10.161;;
3238;04/05/2021;02:00:00;9.176;;
3239;04/05/2021;04:00:00;8.481;;
3240;04/05/2021;06:00:00;7.782;;
3241;04/05/2021;08:00:00;7.280;;
3242;04/05/2021;10:00:00;7.280;;
3243;04/05/2021;12:00:00;11.528;;
3244;04/05/2021;14:00:00;14.900;;
3245;04/05/2021;16:00:00;16.618;;
3246;04/05/2021;18:00:00;14.134;;
3247;04/05/2021;20:00:00;12.401;;
3248;04/05/2021;22:00:00;11.139;;
3249;04/06/2021;00:00:00;10.651;;
3250;04/06/2021;02:00:00;10.455;;
3251;04/06/2021;04:00:00;9.768;;
3252;04/06/2021;06:00:00;9.176;;
3253;04/06/2021;08:00:00;8.282;;
3254;04/06/2021;10:00:00;7.782;;
3255;04/06/2021;12:00:00;10.553;;
3256;04/06/2021;14:00:00;12.401;;
3257;04/06/2021;16:00:00;11.625;;
3258;04/06/2021;18:00:00;9.571;;
3259;04/06/2021;20:00:00;8.282;;
3260;04/06/2021;22:00:00;7.280;;
3261;04/07/2021;00:00:00;6.573;;
3262;04/07/2021;02:00:00;6.166;;
3263;04/07/2021;04:00:00;5.655;;
3264;04/07/2021;06:00:00;5.347;;
3265;04/07/2021;08:00:00;4.831;;
3266;04/07/2021;10:00:00;4.519;;
3267;04/07/2021;12:00:00;7.481;;
3268;04/07/2021;14:00:00;10.357;;
3269;04/07/2021;16:00:00;12.401;;
3270;04/07/2021;18:00:00;9.176;;
3271;04/07/2021;20:00:00;7.882;;
3272;04/07/2021;22:00:00;6.775;;
3273;04/08/2021;00:00:00;5.757;;
3274;04/08/2021;02:00:00;5.141;;
3275;04/08/2021;04:00:00;4.519;;
3276;04/08/2021;06:00:00;3.998;;
3277;04/08/2021;08:00:00;3.472;;
3278;04/08/2021;10:00:00;3.578;;
3279;04/08/2021;12:00:00;8.182;;
3280;04/08/2021;14:00:00;12.401;;
3281;04/08/2021;16:00:00;15.091;;
3282;04/08/2021;18:00:00;11.625;;
3283;04/08/2021;20:00:00;9.669;;
3284;04/08/2021;22:00:00;8.282;;
3285;04/09/2021;00:00:00;7.280;;
3286;04/09/2021;02:00:00;6.573;;
3287;04/09/2021;04:00:00;5.962;;
3288;04/09/2021;06:00:00;5.450;;
3289;04/09/2021;08:00:00;5.244;;
3290;04/09/2021;10:00:00;5.552;;
3291;04/09/2021;12:00:00;10.259;;
3292;04/09/2021;14:00:00;14.421;;
3293;04/09/2021;16:00:00;15.760;;
3294;04/09/2021;18:00:00;12.980;;
3295;04/09/2021;20:00:00;11.819;;
3296;04/09/2021;22:00:00;10.553;;
3297;04/10/2021;00:00:00;9.768;;
3298;04/10/2021;02:00:00;9.275;;
3299;04/10/2021;04:00:00;9.077;;
3300;04/10/2021;06:00:00;8.779;;
3301;04/10/2021;08:00:00;8.481;;
3302;04/10/2021;10:00:00;8.879;;
3303;04/10/2021;12:00:00;9.965;;
3304;04/10/2021;14:00:00;12.207;;
3305;04/10/2021;16:00:00;13.076;;
3306;04/10/2021;18:00:00;13.076;;
3307;04/10/2021;20:00:00;12.207;;
3308;04/10/2021;22:00:00;11.334;;
3309;04/11/2021;00:00:00;10.651;;
3310;04/11/2021;02:00:00;10.161;;
3311;04/11/2021;04:00:00;9.669;;
3312;04/11/2021;06:00:00;9.275;;
3313;04/11/2021;08:00:00;8.680;;
3314;04/11/2021;10:00:00;8.779;;
3315;04/11/2021;12:00:00;12.207;;
3316;04/11/2021;14:00:00;16.332;;
3317;04/11/2021;16:00:00;15.378;;
3318;04/11/2021;18:00:00;13.942;;
3319;04/11/2021;20:00:00;12.497;;
3320;04/11/2021;22:00:00;11.722;;
3321;04/12/2021;00:00:00;10.651;;
3322;04/12/2021;02:00:00;8.680;;
3323;04/12/2021;04:00:00;6.877;;
3324;04/12/2021;06:00:00;6.166;;
3325;04/12/2021;08:00:00;6.471;;
3326;04/12/2021;10:00:00;7.079;;
3327;04/12/2021;12:00:00;7.882;;
3328;04/12/2021;14:00:00;9.472;;
3329;04/12/2021;16:00:00;9.965;;
3330;04/12/2021;18:00:00;8.879;;
3331;04/12/2021;20:00:00;7.983;;
3332;04/12/2021;22:00:00;7.179;;
3333;04/13/2021;00:00:00;6.370;;
3334;04/13/2021;02:00:00;5.655;;
3335;04/13/2021;04:00:00;5.141;;
3336;04/13/2021;06:00:00;4.623;;
3337;04/13/2021;08:00:00;4.207;;
3338;04/13/2021;10:00:00;4.207;;
3339;04/13/2021;12:00:00;8.481;;
3340;04/13/2021;14:00:00;12.013;;
3341;04/13/2021;16:00:00;13.269;;
3342;04/13/2021;18:00:00;9.965;;
3343;04/13/2021;20:00:00;8.581;;
3344;04/13/2021;22:00:00;7.481;;
3345;04/14/2021;00:00:00;6.471;;
3346;04/14/2021;02:00:00;5.757;;
3347;04/14/2021;04:00:00;5.141;;
3348;04/14/2021;06:00:00;4.623;;
3349;04/14/2021;08:00:00;4.207;;
3350;04/14/2021;10:00:00;4.311;;
3351;04/14/2021;12:00:00;8.182;;
3352;04/14/2021;14:00:00;11.916;;
3353;04/14/2021;16:00:00;13.461;;
3354;04/14/2021;18:00:00;10.455;;
3355;04/14/2021;20:00:00;8.978;;
3356;04/14/2021;22:00:00;7.983;;
3357;04/15/2021;00:00:00;6.978;;
3358;04/15/2021;02:00:00;6.064;;
3359;04/15/2021;04:00:00;5.347;;
3360;04/15/2021;06:00:00;4.727;;
3361;04/15/2021;08:00:00;4.311;;
3362;04/15/2021;10:00:00;4.415;;
3363;04/15/2021;12:00:00;8.581;;
3364;04/15/2021;14:00:00;11.819;;
3365;04/15/2021;16:00:00;12.401;;
3366;04/15/2021;18:00:00;9.866;;
3367;04/15/2021;20:00:00;8.779;;
3368;04/15/2021;22:00:00;7.983;;
3369;04/16/2021;00:00:00;7.179;;
3370;04/16/2021;02:00:00;6.573;;
3371;04/16/2021;04:00:00;6.166;;
3372;04/16/2021;06:00:00;5.860;;
3373;04/16/2021;08:00:00;5.757;;
3374;04/16/2021;10:00:00;5.860;;
3375;04/16/2021;12:00:00;6.471;;
3376;04/16/2021;14:00:00;6.978;;
3377;04/16/2021;16:00:00;7.481;;
3378;04/16/2021;18:00:00;7.582;;
3379;04/16/2021;20:00:00;7.079;;
3380;04/16/2021;22:00:00;6.573;;
3381;04/17/2021;00:00:00;5.860;;
3382;04/17/2021;02:00:00;5.244;;
3383;04/17/2021;04:00:00;4.727;;
3384;04/17/2021;06:00:00;4.207;;
3385;04/17/2021;08:00:00;4.102;;
3386;04/17/2021;10:00:00;4.831;;
3387;04/17/2021;12:00:00;7.280;;
3388;04/17/2021;14:00:00;8.879;;
3389;04/17/2021;16:00:00;10.846;;
3390;04/17/2021;18:00:00;9.373;;
3391;04/17/2021;20:00:00;8.481;;
3392;04/17/2021;22:00:00;7.782;;
3393;04/18/2021;00:00:00;7.179;;
3394;04/18/2021;02:00:00;6.370;;
3395;04/18/2021;04:00:00;5.552;;
3396;04/18/2021;06:00:00;4.831;;
3397;04/18/2021;08:00:00;4.415;;
3398;04/18/2021;10:00:00;5.141;;
3399;04/18/2021;12:00:00;8.382;;
3400;04/18/2021;14:00:00;9.669;;
3401;04/18/2021;16:00:00;10.553;;
3402;04/18/2021;18:00:00;9.571;;
3403;04/18/2021;20:00:00;8.779;;
3404;04/18/2021;22:00:00;7.983;;
3405;04/19/2021;00:00:00;7.280;;
3406;04/19/2021;02:00:00;6.674;;
3407;04/19/2021;04:00:00;5.860;;
3408;04/19/2021;06:00:00;5.450;;
3409;04/19/2021;08:00:00;5.552;;
3410;04/19/2021;10:00:00;5.655;;
3411;04/19/2021;12:00:00;10.161;;
3412;04/19/2021;14:00:00;13.558;;
3413;04/19/2021;16:00:00;14.517;;
3414;04/19/2021;18:00:00;12.013;;
3415;04/19/2021;20:00:00;11.041;;
3416;04/19/2021;22:00:00;9.669;;
3417;04/20/2021;00:00:00;8.481;;
3418;04/20/2021;02:00:00;7.582;;
3419;04/20/2021;04:00:00;6.775;;
3420;04/20/2021;06:00:00;6.166;;
3421;04/20/2021;08:00:00;5.655;;
3422;04/20/2021;10:00:00;5.757;;
3423;04/20/2021;12:00:00;10.748;;
3424;04/20/2021;14:00:00;14.804;;
3425;04/20/2021;16:00:00;15.187;;
3426;04/20/2021;18:00:00;13.365;;
3427;04/20/2021;20:00:00;12.110;;
3428;04/20/2021;22:00:00;10.651;;
3429;04/21/2021;00:00:00;9.965;;
3430;04/21/2021;02:00:00;9.373;;
3431;04/21/2021;04:00:00;8.879;;
3432;04/21/2021;06:00:00;8.581;;
3433;04/21/2021;08:00:00;8.282;;
3434;04/21/2021;10:00:00;8.879;;
3435;04/21/2021;12:00:00;12.110;;
3436;04/21/2021;14:00:00;12.980;;
3437;04/21/2021;16:00:00;13.173;;
3438;04/21/2021;18:00:00;12.690;;
3439;04/21/2021;20:00:00;11.722;;
3440;04/21/2021;22:00:00;10.748;;
3441;04/22/2021;00:00:00;10.063;;
3442;04/22/2021;02:00:00;9.472;;
3443;04/22/2021;04:00:00;8.779;;
3444;04/22/2021;06:00:00;8.082;;
3445;04/22/2021;08:00:00;7.582;;
3446;04/22/2021;10:00:00;7.582;;
3447;04/22/2021;12:00:00;12.013;;
3448;04/22/2021;14:00:00;15.569;;
3449;04/22/2021;16:00:00;17.189;;
3450;04/22/2021;18:00:00;14.996;;
3451;04/22/2021;20:00:00;13.558;;
3452;04/22/2021;22:00:00;12.207;;
3453;04/23/2021;00:00:00;11.041;;
3454;04/23/2021;02:00:00;10.161;;
3455;04/23/2021;04:00:00;9.373;;
3456;04/23/2021;06:00:00;8.680;;
3457;04/23/2021;08:00:00;8.182;;
3458;04/23/2021;10:00:00;8.282;;
3459;04/23/2021;12:00:00;13.076;;
3460;04/23/2021;14:00:00;16.618;;
3461;04/23/2021;16:00:00;18.236;;
3462;04/23/2021;18:00:00;15.760;;
3463;04/23/2021;20:00:00;14.613;;
3464;04/23/2021;22:00:00;13.173;;
3465;04/24/2021;00:00:00;12.013;;
3466;04/24/2021;02:00:00;11.139;;
3467;04/24/2021;04:00:00;10.357;;
3468;04/24/2021;06:00:00;9.669;;
3469;04/24/2021;08:00:00;9.275;;
3470;04/24/2021;10:00:00;9.373;;
3471;04/24/2021;12:00:00;14.230;;
3472;04/24/2021;14:00:00;17.665;;
3473;04/24/2021;16:00:00;18.996;;
3474;04/24/2021;18:00:00;16.523;;
3475;04/24/2021;20:00:00;14.709;;
3476;04/24/2021;22:00:00;13.269;;
3477;04/25/2021;00:00:00;12.207;;
3478;04/25/2021;02:00:00;11.431;;
3479;04/25/2021;04:00:00;10.748;;
3480;04/25/2021;06:00:00;10.161;;
3481;04/25/2021;08:00:00;9.669;;
3482;04/25/2021;10:00:00;9.768;;
3483;04/25/2021;12:00:00;14.709;;
3484;04/25/2021;14:00:00;17.950;;
3485;04/25/2021;16:00:00;18.236;;
3486;04/25/2021;18:00:00;17.094;;
3487;04/25/2021;20:00:00;16.046;;
3488;04/25/2021;22:00:00;14.709;;
3489;04/26/2021;00:00:00;13.654;;
3490;04/26/2021;02:00:00;13.076;;
3491;04/26/2021;04:00:00;12.787;;
3492;04/26/2021;06:00:00;12.401;;
3493;04/26/2021;08:00:00;12.207;;
3494;04/26/2021;10:00:00;12.594;;
3495;04/26/2021;12:00:00;12.883;;
3496;04/26/2021;14:00:00;13.173;;
3497;04/26/2021;16:00:00;13.461;;
3498;04/26/2021;18:00:00;13.654;;
3499;04/26/2021;20:00:00;13.365;;
3500;04/26/2021;22:00:00;12.690;;
3501;04/27/2021;00:00:00;12.304;;
3502;04/27/2021;02:00:00;11.916;;
3503;04/27/2021;04:00:00;11.819;;
3504;04/27/2021;06:00:00;11.528;;
3505;04/27/2021;08:00:00;11.431;;
3506;04/27/2021;10:00:00;12.110;;
3507;04/27/2021;12:00:00;14.709;;
3508;04/27/2021;14:00:00;16.141;;
3509;04/27/2021;16:00:00;15.282;;
3510;04/27/2021;18:00:00;14.613;;
3511;04/27/2021;20:00:00;13.942;;
3512;04/27/2021;22:00:00;13.269;;
3513;04/28/2021;00:00:00;12.787;;
3514;04/28/2021;02:00:00;12.401;;
3515;04/28/2021;04:00:00;12.013;;
3516;04/28/2021;06:00:00;11.625;;
3517;04/28/2021;08:00:00;11.528;;
3518;04/28/2021;10:00:00;12.110;;
3519;04/28/2021;12:00:00;13.558;;
3520;04/28/2021;14:00:00;15.378;;
