Titre de tracé : 20011430;;;;;
#;Date;Heure; GMT+02:00;Moy. : Température; °C (LGR S/N: 20011430)
3697;05/13/2021;08:00:00;7.280;;
3698;05/13/2021;10:00:00;7.582;;
3699;05/13/2021;12:00:00;12.304;;
3700;05/13/2021;14:00:00;24.738;;
3701;05/13/2021;16:00:00;18.806;;
3702;05/13/2021;18:00:00;15.187;;
3703;05/13/2021;20:00:00;11.139;;
3704;05/13/2021;22:00:00;8.481;;
3705;05/14/2021;00:00:00;6.877;;
3706;05/14/2021;02:00:00;6.166;;
3707;05/14/2021;04:00:00;4.934;;
3708;05/14/2021;06:00:00;4.727;;
3709;05/14/2021;08:00:00;5.655;;
3710;05/14/2021;10:00:00;8.978;;
3711;05/14/2021;12:00:00;10.063;;
3712;05/14/2021;14:00:00;13.173;;
3713;05/14/2021;16:00:00;13.173;;
3714;05/14/2021;18:00:00;11.431;;
3715;05/14/2021;20:00:00;9.472;;
3716;05/14/2021;22:00:00;7.682;;
3717;05/15/2021;00:00:00;7.079;;
3718;05/15/2021;02:00:00;5.552;;
3719;05/15/2021;04:00:00;4.311;;
3720;05/15/2021;06:00:00;4.623;;
3721;05/15/2021;08:00:00;6.268;;
3722;05/15/2021;10:00:00;8.680;;
3723;05/15/2021;12:00:00;9.077;;
3724;05/15/2021;14:00:00;8.481;;
3725;05/15/2021;16:00:00;8.082;;
3726;05/15/2021;18:00:00;7.983;;
3727;05/15/2021;20:00:00;7.782;;
3728;05/15/2021;22:00:00;7.179;;
3729;05/16/2021;00:00:00;7.079;;
3730;05/16/2021;02:00:00;7.079;;
3731;05/16/2021;04:00:00;6.877;;
3732;05/16/2021;06:00:00;6.877;;
3733;05/16/2021;08:00:00;7.481;;
3734;05/16/2021;10:00:00;8.680;;
3735;05/16/2021;12:00:00;9.768;;
3736;05/16/2021;14:00:00;10.259;;
3737;05/16/2021;16:00:00;10.357;;
3738;05/16/2021;18:00:00;8.581;;
3739;05/16/2021;20:00:00;8.082;;
3740;05/16/2021;22:00:00;7.481;;
3741;05/17/2021;00:00:00;6.166;;
3742;05/17/2021;02:00:00;6.268;;
3743;05/17/2021;04:00:00;5.450;;
3744;05/17/2021;06:00:00;5.244;;
3745;05/17/2021;08:00:00;5.244;;
3746;05/17/2021;10:00:00;9.669;;
3747;05/17/2021;12:00:00;13.076;;
3748;05/17/2021;14:00:00;19.092;;
3749;05/17/2021;16:00:00;15.569;;
3750;05/17/2021;18:00:00;14.804;;
3751;05/17/2021;20:00:00;11.139;;
3752;05/17/2021;22:00:00;8.978;;
3753;05/18/2021;00:00:00;7.882;;
3754;05/18/2021;02:00:00;6.166;;
3755;05/18/2021;04:00:00;6.674;;
3756;05/18/2021;06:00:00;6.370;;
3757;05/18/2021;08:00:00;6.064;;
3758;05/18/2021;10:00:00;11.139;;
3759;05/18/2021;12:00:00;18.236;;
3760;05/18/2021;14:00:00;17.475;;
3761;05/18/2021;16:00:00;14.134;;
3762;05/18/2021;18:00:00;11.236;;
3763;05/18/2021;20:00:00;9.768;;
3764;05/18/2021;22:00:00;8.282;;
3765;05/19/2021;00:00:00;7.381;;
3766;05/19/2021;02:00:00;6.674;;
3767;05/19/2021;04:00:00;5.962;;
3768;05/19/2021;06:00:00;5.860;;
3769;05/19/2021;08:00:00;5.347;;
3770;05/19/2021;10:00:00;7.481;;
3771;05/19/2021;12:00:00;16.523;;
3772;05/19/2021;14:00:00;16.618;;
3773;05/19/2021;16:00:00;16.141;;
3774;05/19/2021;18:00:00;13.461;;
3775;05/19/2021;20:00:00;9.768;;
3776;05/19/2021;22:00:00;7.682;;
3777;05/20/2021;00:00:00;6.978;;
3778;05/20/2021;02:00:00;6.268;;
3779;05/20/2021;04:00:00;4.934;;
3780;05/20/2021;06:00:00;4.415;;
3781;05/20/2021;08:00:00;3.893;;
3782;05/20/2021;10:00:00;8.779;;
3783;05/20/2021;12:00:00;17.094;;
3784;05/20/2021;14:00:00;25.902;;
3785;05/20/2021;16:00:00;19.662;;
3786;05/20/2021;18:00:00;17.379;;
3787;05/20/2021;20:00:00;13.173;;
3788;05/20/2021;22:00:00;10.259;;
3789;05/21/2021;00:00:00;9.077;;
3790;05/21/2021;02:00:00;7.983;;
3791;05/21/2021;04:00:00;8.182;;
3792;05/21/2021;06:00:00;7.983;;
3793;05/21/2021;08:00:00;9.077;;
3794;05/21/2021;10:00:00;11.041;;
3795;05/21/2021;12:00:00;15.282;;
3796;05/21/2021;14:00:00;17.950;;
3797;05/21/2021;16:00:00;16.903;;
3798;05/21/2021;18:00:00;13.461;;
3799;05/21/2021;20:00:00;11.625;;
3800;05/21/2021;22:00:00;10.553;;
3801;05/22/2021;00:00:00;9.571;;
3802;05/22/2021;02:00:00;6.775;;
3803;05/22/2021;04:00:00;4.831;;
3804;05/22/2021;06:00:00;6.166;;
3805;05/22/2021;08:00:00;6.877;;
3806;05/22/2021;10:00:00;9.965;;
3807;05/22/2021;12:00:00;13.461;;
3808;05/22/2021;14:00:00;19.948;;
3809;05/22/2021;16:00:00;17.570;;
3810;05/22/2021;18:00:00;16.237;;
3811;05/22/2021;20:00:00;13.076;;
3812;05/22/2021;22:00:00;11.139;;
3813;05/23/2021;00:00:00;9.373;;
3814;05/23/2021;02:00:00;8.082;;
3815;05/23/2021;04:00:00;7.582;;
3816;05/23/2021;06:00:00;7.280;;
3817;05/23/2021;08:00:00;7.381;;
3818;05/23/2021;10:00:00;10.846;;
3819;05/23/2021;12:00:00;21.760;;
3820;05/23/2021;14:00:00;26.390;;
3821;05/23/2021;16:00:00;20.901;;
3822;05/23/2021;18:00:00;18.140;;
3823;05/23/2021;20:00:00;14.613;;
3824;05/23/2021;22:00:00;11.819;;
3825;05/24/2021;00:00:00;9.965;;
3826;05/24/2021;02:00:00;9.176;;
3827;05/24/2021;04:00:00;9.077;;
3828;05/24/2021;06:00:00;8.978;;
3829;05/24/2021;08:00:00;9.176;;
3830;05/24/2021;10:00:00;10.553;;
3831;05/24/2021;12:00:00;11.334;;
3832;05/24/2021;14:00:00;16.523;;
3833;05/24/2021;16:00:00;17.570;;
3834;05/24/2021;18:00:00;15.091;;
3835;05/24/2021;20:00:00;11.528;;
3836;05/24/2021;22:00:00;9.373;;
3837;05/25/2021;00:00:00;8.581;;
3838;05/25/2021;02:00:00;8.082;;
3839;05/25/2021;04:00:00;7.481;;
3840;05/25/2021;06:00:00;6.166;;
3841;05/25/2021;08:00:00;5.347;;
3842;05/25/2021;10:00:00;9.571;;
3843;05/25/2021;12:00:00;20.805;;
3844;05/25/2021;14:00:00;26.097;;
3845;05/25/2021;16:00:00;18.711;;
3846;05/25/2021;18:00:00;16.332;;
3847;05/25/2021;20:00:00;11.819;;
3848;05/25/2021;22:00:00;9.373;;
3849;05/26/2021;00:00:00;7.882;;
3850;05/26/2021;02:00:00;6.674;;
3851;05/26/2021;04:00:00;5.552;;
3852;05/26/2021;06:00:00;4.934;;
3853;05/26/2021;08:00:00;4.934;;
3854;05/26/2021;10:00:00;10.161;;
3855;05/26/2021;12:00:00;25.319;;
3856;05/26/2021;14:00:00;27.961;;
3857;05/26/2021;16:00:00;21.951;;
3858;05/26/2021;18:00:00;19.282;;
3859;05/26/2021;20:00:00;15.187;;
3860;05/26/2021;22:00:00;12.207;;
3861;05/27/2021;00:00:00;10.063;;
3862;05/27/2021;02:00:00;8.581;;
3863;05/27/2021;04:00:00;7.481;;
3864;05/27/2021;06:00:00;6.573;;
3865;05/27/2021;08:00:00;6.370;;
3866;05/27/2021;10:00:00;11.819;;
3867;05/27/2021;12:00:00;27.272;;
3868;05/27/2021;14:00:00;29.053;;
3869;05/27/2021;16:00:00;22.812;;
3870;05/27/2021;18:00:00;19.948;;
3871;05/27/2021;20:00:00;15.664;;
3872;05/27/2021;22:00:00;12.401;;
3873;05/28/2021;00:00:00;10.357;;
3874;05/28/2021;02:00:00;8.978;;
3875;05/28/2021;04:00:00;7.882;;
3876;05/28/2021;06:00:00;6.978;;
3877;05/28/2021;08:00:00;6.775;;
3878;05/28/2021;10:00:00;12.883;;
3879;05/28/2021;12:00:00;28.258;;
3880;05/28/2021;14:00:00;30.963;;
3881;05/28/2021;16:00:00;24.158;;
3882;05/28/2021;18:00:00;21.091;;
3883;05/28/2021;20:00:00;17.379;;
3884;05/28/2021;22:00:00;15.091;;
3885;05/29/2021;00:00:00;12.690;;
3886;05/29/2021;02:00:00;11.528;;
3887;05/29/2021;04:00:00;10.651;;
3888;05/29/2021;06:00:00;9.472;;
3889;05/29/2021;08:00:00;10.846;;
3890;05/29/2021;10:00:00;14.900;;
3891;05/29/2021;12:00:00;14.996;;
3892;05/29/2021;14:00:00;19.187;;
3893;05/29/2021;16:00:00;20.615;;
3894;05/29/2021;18:00:00;19.948;;
3895;05/29/2021;20:00:00;17.189;;
3896;05/29/2021;22:00:00;13.846;;
3897;05/30/2021;00:00:00;11.722;;
3898;05/30/2021;02:00:00;10.553;;
3899;05/30/2021;04:00:00;9.373;;
3900;05/30/2021;06:00:00;8.382;;
3901;05/30/2021;08:00:00;8.282;;
3902;05/30/2021;10:00:00;13.173;;
3903;05/30/2021;12:00:00;27.665;;
3904;05/30/2021;14:00:00;30.558;;
3905;05/30/2021;16:00:00;23.100;;
3906;05/30/2021;18:00:00;21.473;;
3907;05/30/2021;20:00:00;18.140;;
3908;05/30/2021;22:00:00;15.378;;
3909;05/31/2021;00:00:00;12.594;;
3910;05/31/2021;02:00:00;10.846;;
3911;05/31/2021;04:00:00;9.768;;
3912;05/31/2021;06:00:00;8.978;;
3913;05/31/2021;08:00:00;10.748;;
3914;05/31/2021;10:00:00;14.804;;
3915;05/31/2021;12:00:00;21.760;;
3916;05/31/2021;14:00:00;27.173;;
3917;05/31/2021;16:00:00;23.004;;
3918;05/31/2021;18:00:00;21.951;;
3919;05/31/2021;20:00:00;17.855;;
3920;05/31/2021;22:00:00;14.325;;
3921;06/01/2021;00:00:00;12.401;;
3922;06/01/2021;02:00:00;10.944;;
3923;06/01/2021;04:00:00;9.866;;
3924;06/01/2021;06:00:00;9.275;;
3925;06/01/2021;08:00:00;9.077;;
3926;06/01/2021;10:00:00;14.325;;
3927;06/01/2021;12:00:00;26.488;;
3928;06/01/2021;14:00:00;26.879;;
3929;06/01/2021;16:00:00;25.610;;
3930;06/01/2021;18:00:00;23.292;;
3931;06/01/2021;20:00:00;17.475;;
3932;06/01/2021;22:00:00;14.134;;
3933;06/02/2021;00:00:00;12.883;;
3934;06/02/2021;02:00:00;12.787;;
3935;06/02/2021;04:00:00;12.497;;
3936;06/02/2021;06:00:00;12.110;;
3937;06/02/2021;08:00:00;12.207;;
3938;06/02/2021;10:00:00;13.365;;
3939;06/02/2021;12:00:00;15.569;;
3940;06/02/2021;14:00:00;17.570;;
3941;06/02/2021;16:00:00;17.189;;
3942;06/02/2021;18:00:00;17.475;;
3943;06/02/2021;20:00:00;16.427;;
3944;06/02/2021;22:00:00;13.942;;
3945;06/03/2021;00:00:00;11.722;;
3946;06/03/2021;02:00:00;10.455;;
3947;06/03/2021;04:00:00;9.571;;
3948;06/03/2021;06:00:00;9.077;;
3949;06/03/2021;08:00:00;11.528;;
3950;06/03/2021;10:00:00;14.709;;
3951;06/03/2021;12:00:00;21.282;;
3952;06/03/2021;14:00:00;21.187;;
3953;06/03/2021;16:00:00;20.329;;
3954;06/03/2021;18:00:00;20.519;;
3955;06/03/2021;20:00:00;17.570;;
3956;06/03/2021;22:00:00;15.187;;
3957;06/04/2021;00:00:00;14.134;;
3958;06/04/2021;02:00:00;13.076;;
3959;06/04/2021;04:00:00;11.431;;
3960;06/04/2021;06:00:00;10.455;;
3961;06/04/2021;08:00:00;10.259;;
3962;06/04/2021;10:00:00;15.569;;
3963;06/04/2021;12:00:00;30.558;;
3964;06/04/2021;14:00:00;30.659;;
3965;06/04/2021;16:00:00;26.879;;
3966;06/04/2021;18:00:00;21.760;;
3967;06/04/2021;20:00:00;17.189;;
3968;06/04/2021;22:00:00;14.709;;
3969;06/05/2021;00:00:00;13.654;;
3970;06/05/2021;02:00:00;12.690;;
3971;06/05/2021;04:00:00;12.207;;
3972;06/05/2021;06:00:00;12.497;;
3973;06/05/2021;08:00:00;12.013;;
3974;06/05/2021;10:00:00;13.942;;
3975;06/05/2021;12:00:00;23.869;;
3976;06/05/2021;14:00:00;23.484;;
3977;06/05/2021;16:00:00;22.333;;
3978;06/05/2021;18:00:00;19.853;;
3979;06/05/2021;20:00:00;16.427;;
3980;06/05/2021;22:00:00;15.187;;
3981;06/06/2021;00:00:00;13.654;;
3982;06/06/2021;02:00:00;13.173;;
3983;06/06/2021;04:00:00;13.076;;
3984;06/06/2021;06:00:00;12.497;;
3985;06/06/2021;08:00:00;12.690;;
3986;06/06/2021;10:00:00;17.379;;
3987;06/06/2021;12:00:00;27.468;;
3988;06/06/2021;14:00:00;27.468;;
3989;06/06/2021;16:00:00;23.966;;
3990;06/06/2021;18:00:00;19.472;;
3991;06/06/2021;20:00:00;16.808;;
3992;06/06/2021;22:00:00;15.091;;
3993;06/07/2021;00:00:00;14.134;;
3994;06/07/2021;02:00:00;13.654;;
3995;06/07/2021;04:00:00;13.076;;
3996;06/07/2021;06:00:00;12.787;;
3997;06/07/2021;08:00:00;13.076;;
3998;06/07/2021;10:00:00;17.094;;
3999;06/07/2021;12:00:00;27.862;;
4000;06/07/2021;14:00:00;23.388;;
4001;06/07/2021;16:00:00;18.901;;
4002;06/07/2021;18:00:00;14.996;;
4003;06/07/2021;20:00:00;13.558;;
4004;06/07/2021;22:00:00;13.461;;
4005;06/08/2021;00:00:00;12.690;;
4006;06/08/2021;02:00:00;12.690;;
4007;06/08/2021;04:00:00;12.304;;
4008;06/08/2021;06:00:00;11.916;;
4009;06/08/2021;08:00:00;12.401;;
4010;06/08/2021;10:00:00;14.230;;
4011;06/08/2021;12:00:00;23.773;;
4012;06/08/2021;14:00:00;19.567;;
4013;06/08/2021;16:00:00;16.808;;
4014;06/08/2021;18:00:00;15.378;;
4015;06/08/2021;20:00:00;14.038;;
4016;06/08/2021;22:00:00;13.654;;
4017;06/09/2021;00:00:00;12.980;;
4018;06/09/2021;02:00:00;12.401;;
4019;06/09/2021;04:00:00;11.139;;
4020;06/09/2021;06:00:00;10.161;;
4021;06/09/2021;08:00:00;10.455;;
4022;06/09/2021;10:00:00;15.282;;
4023;06/09/2021;12:00:00;17.950;;
4024;06/09/2021;14:00:00;19.758;;
4025;06/09/2021;16:00:00;15.282;;
4026;06/09/2021;18:00:00;15.855;;
4027;06/09/2021;20:00:00;15.091;;
4028;06/09/2021;22:00:00;13.558;;
4029;06/10/2021;00:00:00;12.304;;
4030;06/10/2021;02:00:00;11.431;;
4031;06/10/2021;04:00:00;10.553;;
4032;06/10/2021;06:00:00;9.965;;
4033;06/10/2021;08:00:00;9.768;;
4034;06/10/2021;10:00:00;14.230;;
4035;06/10/2021;12:00:00;22.333;;
4036;06/10/2021;14:00:00;24.931;;
4037;06/10/2021;16:00:00;23.484;;
4038;06/10/2021;18:00:00;20.043;;
4039;06/10/2021;20:00:00;14.517;;
4040;06/10/2021;22:00:00;14.134;;
4041;06/11/2021;00:00:00;12.980;;
4042;06/11/2021;02:00:00;12.110;;
4043;06/11/2021;04:00:00;11.625;;
4044;06/11/2021;06:00:00;10.748;;
4045;06/11/2021;08:00:00;10.553;;
4046;06/11/2021;10:00:00;14.709;;
4047;06/11/2021;12:00:00;22.717;;
4048;06/11/2021;14:00:00;26.097;;
4049;06/11/2021;16:00:00;24.158;;
4050;06/11/2021;18:00:00;19.853;;
4051;06/11/2021;20:00:00;18.711;;
4052;06/11/2021;22:00:00;15.855;;
4053;06/12/2021;00:00:00;14.325;;
4054;06/12/2021;02:00:00;13.173;;
4055;06/12/2021;04:00:00;12.304;;
4056;06/12/2021;06:00:00;11.625;;
4057;06/12/2021;08:00:00;11.528;;
4058;06/12/2021;10:00:00;16.046;;
4059;06/12/2021;12:00:00;24.158;;
4060;06/12/2021;14:00:00;27.862;;
4061;06/12/2021;16:00:00;25.902;;
4062;06/12/2021;18:00:00;23.100;;
4063;06/12/2021;20:00:00;19.377;;
4064;06/12/2021;22:00:00;16.523;;
4065;06/13/2021;00:00:00;14.804;;
4066;06/13/2021;02:00:00;13.654;;
4067;06/13/2021;04:00:00;13.365;;
4068;06/13/2021;06:00:00;12.401;;
4069;06/13/2021;08:00:00;11.916;;
4070;06/13/2021;10:00:00;16.332;;
4071;06/13/2021;12:00:00;25.513;;
4072;06/13/2021;14:00:00;28.555;;
4073;06/13/2021;16:00:00;26.292;;
4074;06/13/2021;18:00:00;23.484;;
4075;06/13/2021;20:00:00;19.567;;
4076;06/13/2021;22:00:00;16.713;;
4077;06/14/2021;00:00:00;15.187;;
4078;06/14/2021;02:00:00;14.038;;
4079;06/14/2021;04:00:00;13.076;;
4080;06/14/2021;06:00:00;12.497;;
4081;06/14/2021;08:00:00;12.304;;
4082;06/14/2021;10:00:00;16.523;;
4083;06/14/2021;12:00:00;26.781;;
4084;06/14/2021;14:00:00;29.452;;
4085;06/14/2021;16:00:00;27.764;;
4086;06/14/2021;18:00:00;24.931;;
4087;06/14/2021;20:00:00;21.282;;
4088;06/14/2021;22:00:00;18.996;;
4089;06/15/2021;00:00:00;16.523;;
4090;06/15/2021;02:00:00;14.996;;
4091;06/15/2021;04:00:00;14.038;;
4092;06/15/2021;06:00:00;13.173;;
4093;06/15/2021;08:00:00;13.365;;
4094;06/15/2021;10:00:00;17.475;;
4095;06/15/2021;12:00:00;26.977;;
4096;06/15/2021;14:00:00;30.054;;
4097;06/15/2021;16:00:00;26.585;;
4098;06/15/2021;18:00:00;24.931;;
4099;06/15/2021;20:00:00;21.091;;
4100;06/15/2021;22:00:00;18.521;;
4101;06/16/2021;00:00:00;16.808;;
4102;06/16/2021;02:00:00;15.282;;
4103;06/16/2021;04:00:00;14.230;;
4104;06/16/2021;06:00:00;13.558;;
4105;06/16/2021;08:00:00;13.269;;
4106;06/16/2021;10:00:00;17.284;;
4107;06/16/2021;12:00:00;27.567;;
4108;06/16/2021;14:00:00;30.963;;
4109;06/16/2021;16:00:00;28.159;;
4110;06/16/2021;18:00:00;25.125;;
4111;06/16/2021;20:00:00;21.282;;
4112;06/16/2021;22:00:00;19.092;;
4113;06/17/2021;00:00:00;16.427;;
4114;06/17/2021;02:00:00;15.378;;
4115;06/17/2021;04:00:00;14.134;;
4116;06/17/2021;06:00:00;13.750;;
4117;06/17/2021;08:00:00;14.804;;
4118;06/17/2021;10:00:00;18.521;;
4119;06/17/2021;12:00:00;27.468;;
4120;06/17/2021;14:00:00;25.319;;
4121;06/17/2021;16:00:00;24.738;;
4122;06/17/2021;18:00:00;23.966;;
4123;06/17/2021;20:00:00;19.948;;
4124;06/17/2021;22:00:00;17.760;;
4125;06/18/2021;00:00:00;15.760;;
4126;06/18/2021;02:00:00;14.804;;
4127;06/18/2021;04:00:00;13.942;;
4128;06/18/2021;06:00:00;14.038;;
4129;06/18/2021;08:00:00;14.709;;
4130;06/18/2021;10:00:00;19.377;;
4131;06/18/2021;12:00:00;24.158;;
4132;06/18/2021;14:00:00;32.807;;
4133;06/18/2021;16:00:00;29.053;;
4134;06/18/2021;18:00:00;25.902;;
4135;06/18/2021;20:00:00;20.710;;
4136;06/18/2021;22:00:00;17.475;;
4137;06/19/2021;00:00:00;15.760;;
4138;06/19/2021;02:00:00;14.613;;
4139;06/19/2021;04:00:00;14.230;;
4140;06/19/2021;06:00:00;14.230;;
4141;06/19/2021;08:00:00;15.187;;
4142;06/19/2021;10:00:00;18.521;;
4143;06/19/2021;12:00:00;26.390;;
4144;06/19/2021;14:00:00;31.064;;
4145;06/19/2021;16:00:00;26.879;;
4146;06/19/2021;18:00:00;25.222;;
4147;06/19/2021;20:00:00;21.760;;
4148;06/19/2021;22:00:00;19.853;;
4149;06/20/2021;00:00:00;18.901;;
4150;06/20/2021;02:00:00;18.996;;
4151;06/20/2021;04:00:00;16.713;;
4152;06/20/2021;06:00:00;15.760;;
4153;06/20/2021;08:00:00;16.332;;
4154;06/20/2021;10:00:00;18.045;;
4155;06/20/2021;12:00:00;23.100;;
4156;06/20/2021;14:00:00;19.662;;
4157;06/20/2021;16:00:00;20.805;;
4158;06/20/2021;18:00:00;20.424;;
4159;06/20/2021;20:00:00;19.853;;
4160;06/20/2021;22:00:00;17.665;;
4161;06/21/2021;00:00:00;15.664;;
4162;06/21/2021;02:00:00;15.855;;
4163;06/21/2021;04:00:00;14.325;;
4164;06/21/2021;06:00:00;12.883;;
4165;06/21/2021;08:00:00;12.401;;
4166;06/21/2021;10:00:00;16.332;;
4167;06/21/2021;12:00:00;24.351;;
4168;06/21/2021;14:00:00;29.752;;
4169;06/21/2021;16:00:00;26.195;;
4170;06/21/2021;18:00:00;23.869;;
4171;06/21/2021;20:00:00;20.329;;
4172;06/21/2021;22:00:00;17.284;;
4173;06/22/2021;00:00:00;15.664;;
4174;06/22/2021;02:00:00;14.325;;
4175;06/22/2021;04:00:00;13.558;;
4176;06/22/2021;06:00:00;13.269;;
4177;06/22/2021;08:00:00;13.365;;
4178;06/22/2021;10:00:00;13.846;;
4179;06/22/2021;12:00:00;18.616;;
4180;06/22/2021;14:00:00;18.140;;
4181;06/22/2021;16:00:00;21.187;;
4182;06/22/2021;18:00:00;19.662;;
4183;06/22/2021;20:00:00;15.760;;
4184;06/22/2021;22:00:00;14.421;;
4185;06/23/2021;00:00:00;14.038;;
4186;06/23/2021;02:00:00;13.750;;
4187;06/23/2021;04:00:00;13.076;;
4188;06/23/2021;06:00:00;12.690;;
4189;06/23/2021;08:00:00;11.431;;
4190;06/23/2021;10:00:00;14.230;;
4191;06/23/2021;12:00:00;20.805;;
4192;06/23/2021;14:00:00;20.710;;
4193;06/23/2021;16:00:00;20.329;;
4194;06/23/2021;18:00:00;18.616;;
4195;06/23/2021;20:00:00;16.332;;
4196;06/23/2021;22:00:00;14.038;;
4197;06/24/2021;00:00:00;13.269;;
4198;06/24/2021;02:00:00;12.980;;
4199;06/24/2021;04:00:00;12.980;;
4200;06/24/2021;06:00:00;12.401;;
4201;06/24/2021;08:00:00;12.013;;
4202;06/24/2021;10:00:00;16.046;;
4203;06/24/2021;12:00:00;19.377;;
4204;06/24/2021;14:00:00;13.942;;
4205;06/24/2021;16:00:00;14.230;;
4206;06/24/2021;18:00:00;15.855;;
4207;06/24/2021;20:00:00;13.846;;
4208;06/24/2021;22:00:00;12.013;;
4209;06/25/2021;00:00:00;11.625;;
4210;06/25/2021;02:00:00;11.528;;
4211;06/25/2021;04:00:00;11.722;;
4212;06/25/2021;06:00:00;11.528;;
4213;06/25/2021;08:00:00;11.819;;
4214;06/25/2021;10:00:00;14.613;;
4215;06/25/2021;12:00:00;21.091;;
4216;06/25/2021;14:00:00;24.641;;
4217;06/25/2021;16:00:00;22.238;;
4218;06/25/2021;18:00:00;20.043;;
4219;06/25/2021;20:00:00;16.141;;
4220;06/25/2021;22:00:00;13.942;;
4221;06/26/2021;00:00:00;12.497;;
4222;06/26/2021;02:00:00;11.528;;
4223;06/26/2021;04:00:00;10.455;;
4224;06/26/2021;06:00:00;9.768;;
4225;06/26/2021;08:00:00;9.373;;
4226;06/26/2021;10:00:00;12.594;;
4227;06/26/2021;12:00:00;21.951;;
4228;06/26/2021;14:00:00;26.879;;
4229;06/26/2021;16:00:00;25.028;;
4230;06/26/2021;18:00:00;22.525;;
4231;06/26/2021;20:00:00;17.379;;
4232;06/26/2021;22:00:00;14.709;;
4233;06/27/2021;00:00:00;12.980;;
4234;06/27/2021;02:00:00;11.916;;
4235;06/27/2021;04:00:00;11.334;;
4236;06/27/2021;06:00:00;10.846;;
4237;06/27/2021;08:00:00;11.236;;
4238;06/27/2021;10:00:00;14.421;;
4239;06/27/2021;12:00:00;20.710;;
4240;06/27/2021;14:00:00;24.641;;
4241;06/27/2021;16:00:00;24.351;;
4242;06/27/2021;18:00:00;23.388;;
4243;06/27/2021;20:00:00;20.234;;
4244;06/27/2021;22:00:00;17.475;;
4245;06/28/2021;00:00:00;15.569;;
4246;06/28/2021;02:00:00;14.038;;
4247;06/28/2021;04:00:00;13.365;;
4248;06/28/2021;06:00:00;12.980;;
4249;06/28/2021;08:00:00;13.076;;
4250;06/28/2021;10:00:00;16.237;;
4251;06/28/2021;12:00:00;22.333;;
4252;06/28/2021;14:00:00;23.773;;
4253;06/28/2021;16:00:00;20.329;;
4254;06/28/2021;18:00:00;20.138;;
4255;06/28/2021;20:00:00;18.616;;
4256;06/28/2021;22:00:00;16.618;;
4257;06/29/2021;00:00:00;14.900;;
4258;06/29/2021;02:00:00;14.038;;
4259;06/29/2021;04:00:00;13.942;;
4260;06/29/2021;06:00:00;13.846;;
4261;06/29/2021;08:00:00;13.750;;
4262;06/29/2021;10:00:00;16.141;;
4263;06/29/2021;12:00:00;17.475;;
4264;06/29/2021;14:00:00;20.519;;
4265;06/29/2021;16:00:00;19.662;;
4266;06/29/2021;18:00:00;19.187;;
4267;06/29/2021;20:00:00;16.713;;
4268;06/29/2021;22:00:00;14.900;;
4269;06/30/2021;00:00:00;13.846;;
4270;06/30/2021;02:00:00;13.269;;
4271;06/30/2021;04:00:00;12.304;;
4272;06/30/2021;06:00:00;12.013;;
4273;06/30/2021;08:00:00;12.013;;
4274;06/30/2021;10:00:00;13.846;;
4275;06/30/2021;12:00:00;21.091;;
4276;06/30/2021;14:00:00;25.222;;
4277;06/30/2021;16:00:00;22.525;;
4278;06/30/2021;18:00:00;20.138;;
4279;06/30/2021;20:00:00;16.523;;
4280;06/30/2021;22:00:00;14.996;;
4281;07/01/2021;00:00:00;12.980;;
4282;07/01/2021;02:00:00;11.528;;
4283;07/01/2021;04:00:00;10.553;;
4284;07/01/2021;06:00:00;9.768;;
4285;07/01/2021;08:00:00;9.669;;
4286;07/01/2021;10:00:00;12.980;;
4287;07/01/2021;12:00:00;21.951;;
4288;07/01/2021;14:00:00;26.390;;
4289;07/01/2021;16:00:00;23.484;;
4290;07/01/2021;18:00:00;21.378;;
4291;07/01/2021;20:00:00;18.045;;
4292;07/01/2021;22:00:00;15.760;;
4293;07/02/2021;00:00:00;13.654;;
4294;07/02/2021;02:00:00;12.401;;
4295;07/02/2021;04:00:00;11.236;;
4296;07/02/2021;06:00:00;10.455;;
4297;07/02/2021;08:00:00;10.259;;
4298;07/02/2021;10:00:00;13.654;;
4299;07/02/2021;12:00:00;23.484;;
4300;07/02/2021;14:00:00;27.567;;
4301;07/02/2021;16:00:00;25.416;;
4302;07/02/2021;18:00:00;22.717;;
4303;07/02/2021;20:00:00;18.806;;
4304;07/02/2021;22:00:00;15.760;;
4305;07/03/2021;00:00:00;14.230;;
4306;07/03/2021;02:00:00;13.269;;
4307;07/03/2021;04:00:00;13.461;;
4308;07/03/2021;06:00:00;13.076;;
4309;07/03/2021;08:00:00;13.558;;
4310;07/03/2021;10:00:00;14.996;;
4311;07/03/2021;12:00:00;15.951;;
4312;07/03/2021;14:00:00;25.902;;
4313;07/03/2021;16:00:00;19.853;;
4314;07/03/2021;18:00:00;15.569;;
4315;07/03/2021;20:00:00;15.378;;
4316;07/03/2021;22:00:00;13.558;;
4317;07/04/2021;00:00:00;12.690;;
4318;07/04/2021;02:00:00;12.110;;
4319;07/04/2021;04:00:00;11.625;;
4320;07/04/2021;06:00:00;11.431;;
4321;07/04/2021;08:00:00;12.110;;
4322;07/04/2021;10:00:00;14.230;;
4323;07/04/2021;12:00:00;14.325;;
4324;07/04/2021;14:00:00;13.942;;
4325;07/04/2021;16:00:00;14.613;;
4326;07/04/2021;18:00:00;14.900;;
4327;07/04/2021;20:00:00;14.230;;
4328;07/04/2021;22:00:00;13.173;;
4329;07/05/2021;00:00:00;12.013;;
